"","date","count"
"2929",2020-10-10,3806706
"2930",2020-10-11,3780110
"2931",2020-10-12,5911654
"2932",2020-10-13,6314048
"2933",2020-10-14,6522032
"2934",2020-10-15,6187203
"2935",2020-10-16,5740816
"2936",2020-10-17,4671360
"2937",2020-10-18,5458412
"2938",2020-10-19,6427354
"2939",2020-10-20,6458504
"2940",2020-10-21,6507122
"2941",2020-10-22,6272156
"2942",2020-10-23,5665412
"2943",2020-10-24,3696586
"2944",2020-10-25,3684734
"2945",2020-10-26,5962085
"2946",2020-10-27,6186455
"2947",2020-10-28,5924003
"2948",2020-10-29,6309116
"2949",2020-10-30,5096919
"2950",2020-10-31,3185405
"2951",2020-11-01,3405399
"2952",2020-11-02,5695916
"2953",2020-11-03,6161435
"2954",2020-11-04,5691015
"2955",2020-11-05,5979314
"2956",2020-11-06,5335219
"2957",2020-11-07,3516254
"2958",2020-11-08,3538655
"2959",2020-11-09,6040162
"2960",2020-11-10,6126931
"2961",2020-11-11,6155082
"2962",2020-11-12,6135187
"2963",2020-11-13,5283195
"2964",2020-11-14,3332752
"2965",2020-11-15,3526682
"2966",2020-11-16,5810794
"2967",2020-11-17,6202815
"2968",2020-11-18,6223939
"2969",2020-11-19,5917771
"2970",2020-11-20,5395992
"2971",2020-11-21,3365390
"2972",2020-11-22,3519166
"2973",2020-11-23,5692463
"2974",2020-11-24,5936793
"2975",2020-11-25,4864930
"2976",2020-11-26,4696202
"2977",2020-11-27,4375051
"2978",2020-11-28,3167698
"2979",2020-11-29,3320327
"2980",2020-11-30,5614921
"2981",2020-12-01,5729463
"2982",2020-12-02,5758155
"2983",2020-12-03,5505201
"2984",2020-12-04,4907964
"2985",2020-12-05,3031224
"2986",2020-12-06,3081396
"2987",2020-12-07,5200893
"2988",2020-12-08,4979543
"2989",2020-12-09,5335537
"2990",2020-12-10,5138143
"2991",2020-12-11,5122181
"2992",2020-12-12,3181849
"2993",2020-12-13,3028192
"2994",2020-12-14,5014564
"2995",2020-12-15,5234702
"2996",2020-12-16,5513811
"2997",2020-12-17,5103747
"2998",2020-12-18,4360208
"2999",2020-12-19,2690424
"3000",2020-12-20,2593655
"3001",2020-12-21,4246275
"3002",2020-12-22,5215243
"3003",2020-12-23,3893768
"3004",2020-12-24,2679533
"3005",2020-12-25,1972602
"3006",2020-12-26,2148346
"3007",2020-12-27,2275689
"3008",2020-12-28,3459325
"3009",2020-12-29,3910018
"3010",2020-12-30,3569573
"3011",2020-12-31,2842239
"3012",2021-01-01,2110263
"3013",2021-01-02,2603171
"3014",2021-01-03,2604837
"3015",2021-01-04,4493448
"3016",2021-01-05,4626637
"3017",2021-01-06,4788697
"3018",2021-01-07,4732265
"3019",2021-01-08,4302291
"3020",2021-01-09,2754254
"3021",2021-01-10,2748909
"3022",2021-01-11,5000393
"3023",2021-01-12,5611617
"3024",2021-01-13,5451991
"3025",2021-01-14,5186071
"3026",2021-01-15,4766864
"3027",2021-01-16,3235706
"3028",2021-01-17,3308789
"3029",2021-01-18,5234816
"3030",2021-01-19,5700949
"3031",2021-01-20,5623168
"3032",2021-01-21,5594873
"3033",2021-01-22,4699692
"3034",2021-01-23,3021978
"3035",2021-01-24,2927620
"3036",2021-01-25,5282533
"3037",2021-01-26,5222585
"3038",2021-01-27,5681043
"3039",2021-01-28,5155236
"3040",2021-01-29,4811448
"3041",2021-01-30,3028871
"3042",2021-01-31,3063000
"3043",2021-02-01,5619065
"3044",2021-02-02,5753248
"3045",2021-02-03,5824079
"3046",2021-02-04,5701165
"3047",2021-02-05,4957588
"3048",2021-02-06,3129369
"3049",2021-02-07,3223040
"3050",2021-02-08,5365062
"3051",2021-02-09,5651564
"3052",2021-02-10,5713905
"3053",2021-02-11,5459453
"3054",2021-02-12,4801729
"3055",2021-02-13,2991686
"3056",2021-02-14,2649102
"3057",2021-02-15,5219979
"3058",2021-02-16,5432407
"3059",2021-02-17,5829518
"3060",2021-02-18,5615671
"3061",2021-02-19,5039280
"3062",2021-02-20,3011676
"3063",2021-02-21,3121384
"3064",2021-02-22,5757621
"3065",2021-02-23,5526704
"3066",2021-02-24,6097892
"3067",2021-02-25,5807482
"3068",2021-02-26,5332442
"3069",2021-02-27,3207819
"3070",2021-02-28,3088916
"3071",2021-03-01,5865251
"3072",2021-03-02,6131466
"3073",2021-03-03,6320968
"3074",2021-03-04,5923711
"3075",2021-03-05,5340995
"3076",2021-03-06,3258410
"3077",2021-03-07,3420654
"3078",2021-03-08,5878709
"3079",2021-03-09,6054589
"3080",2021-03-10,6566265
"3081",2021-03-11,6089834
"3082",2021-03-12,5380334
"3083",2021-03-13,3448874
"3084",2021-03-14,3578953
"3085",2021-03-15,5915139
"3086",2021-03-16,6457156
"3087",2021-03-17,6490731
"3088",2021-03-18,6401035
"3089",2021-03-19,5552693
"3090",2021-03-20,4948387
"3091",2021-03-21,3466881
"3092",2021-03-22,5951700
"3093",2021-03-23,5867577
"3094",2021-03-24,6060417
"3095",2021-03-25,5596329
"3096",2021-03-26,5134050
"3097",2021-03-27,3068891
"3098",2021-03-28,3285640
"3099",2021-03-29,5542025
"3100",2021-03-30,5754392
"3101",2021-03-31,5783131
"3102",2021-04-01,5373145
"3103",2021-04-02,4127382
"3104",2021-04-03,3145737
"3105",2021-04-04,2872289
"3106",2021-04-05,4778163
"3107",2021-04-06,5491951
"3108",2021-04-07,6034607
"3109",2021-04-08,5848434
"3110",2021-04-09,5047459
"3111",2021-04-10,3428830
"3112",2021-04-11,3311825
"3113",2021-04-12,6216687
"3114",2021-04-13,5711001
"3115",2021-04-14,5928948
"3116",2021-04-15,5747592
"3117",2021-04-16,5536144
"3118",2021-04-17,3326752
"3119",2021-04-18,3767997
"3120",2021-04-19,6078852
"3121",2021-04-20,6441160
"3122",2021-04-21,6243711
"3123",2021-04-22,6292982
"3124",2021-04-23,5638209
"3125",2021-04-24,3756758
"3126",2021-04-25,3522787
"3127",2021-04-26,6152360
"3128",2021-04-27,5967189
"3129",2021-04-28,6305700
"3130",2021-04-29,5812681
"3131",2021-04-30,5171738
"3132",2021-05-01,3391029
"3133",2021-05-02,3280909
"3134",2021-05-03,5732666
"3135",2021-05-04,5902250
"3136",2021-05-05,5803976
"3137",2021-05-06,6019095
"3138",2021-05-07,5258601
"3139",2021-05-08,3506530
"3140",2021-05-09,3207856
"3141",2021-05-10,5870835
"3142",2021-05-11,5782166
"3143",2021-05-12,6219277
"3144",2021-05-13,5393750
"3145",2021-05-14,4981305
"3146",2021-05-15,3251666
"3147",2021-05-16,3429117
"3148",2021-05-17,5809249
"3149",2021-05-18,6666473
"3150",2021-05-19,6580082
"3151",2021-05-20,6554453
"3152",2021-05-21,5750516
"3153",2021-05-22,3704276
"3154",2021-05-23,3497563
"3155",2021-05-24,5580284
"3156",2021-05-25,6472741
"3157",2021-05-26,6453984
"3158",2021-05-27,6006101
"3159",2021-05-28,5447179
"3160",2021-05-29,3190038
"3161",2021-05-30,3385628
"3162",2021-05-31,5100653
"3163",2021-06-01,6050103
"3164",2021-06-02,6151623
"3165",2021-06-03,5931077
"3166",2021-06-04,5189950
"3167",2021-06-05,3195661
"3168",2021-06-06,3571096
"3169",2021-06-07,5729178
"3170",2021-06-08,6467051
"3171",2021-06-09,6262300
"3172",2021-06-10,5854572
"3173",2021-06-11,5361848
"3174",2021-06-12,3068013
"3175",2021-06-13,3314268
"3176",2021-06-14,5555223
"3177",2021-06-15,5834987
"3178",2021-06-16,6110766
"3179",2021-06-17,5666469
"3180",2021-06-18,5036550
"3181",2021-06-19,3107424
"3182",2021-06-20,3404833
"3183",2021-06-21,5466573
"3184",2021-06-22,6197689
"3185",2021-06-23,5858116
"3186",2021-06-24,5736470
"3187",2021-06-25,4888993
"3188",2021-06-26,3227157
"3189",2021-06-27,3058683
"3190",2021-06-28,5831434
"3191",2021-06-29,5563112
"3192",2021-06-30,5672173
"3193",2021-07-01,5367400
"3194",2021-07-02,4907751
"3195",2021-07-03,3156908
"3196",2021-07-04,2904080
"3197",2021-07-05,4851494
"3198",2021-07-06,5449259
"3199",2021-07-07,5708351
"3200",2021-07-08,5502031
"3201",2021-07-09,4702985
"3202",2021-07-10,3114478
"3203",2021-07-11,2928998
"3204",2021-07-12,5520920
"3205",2021-07-13,5470469
"3206",2021-07-14,5742875
"3207",2021-07-15,5235892
"3208",2021-07-16,4849914
"3209",2021-07-17,3006682
"3210",2021-07-18,3087962
"3211",2021-07-19,5179566
"3212",2021-07-20,5548650
"3213",2021-07-21,5458620
"3214",2021-07-22,5392694
"3215",2021-07-23,4571819
"3216",2021-07-24,3065911
"3217",2021-07-25,2934559
"3218",2021-07-26,5583032
"3219",2021-07-27,5372977
"3220",2021-07-28,5863621
"3221",2021-07-29,4984266
"3222",2021-07-30,4722695
"3223",2021-07-31,2777529
"3224",2021-08-01,3018235
"3225",2021-08-02,4906605
"3226",2021-08-03,5633270
"3227",2021-08-04,7028049
"3228",2021-08-05,5362655
"3229",2021-08-06,4682452
"3230",2021-08-07,3090286
"3231",2021-08-08,2903392
"3232",2021-08-09,5448713
"3233",2021-08-10,5463915
"3234",2021-08-11,5607499
"3235",2021-08-12,5214127
"3236",2021-08-13,4863187
"3237",2021-08-14,2912700
"3238",2021-08-15,3062719
"3239",2021-08-16,5025623
"3240",2021-08-17,5231477
"3241",2021-08-18,5507271
"3242",2021-08-19,5440416
"3243",2021-08-20,4609198
"3244",2021-08-21,2855337
"3245",2021-08-22,2831236
"3246",2021-08-23,5592082
"3247",2021-08-24,5568272
"3248",2021-08-25,5906607
"3249",2021-08-26,5605410
"3250",2021-08-27,5061182
"3251",2021-08-28,3266742
"3252",2021-08-29,3120406
"3253",2021-08-30,5714112
"3254",2021-08-31,6577239
"3255",2021-09-01,6456772
"3256",2021-09-02,6062766
"3257",2021-09-03,5589644
"3258",2021-09-04,3111659
"3259",2021-09-05,3096489
"3260",2021-09-06,5326848
"3261",2021-09-07,6285418
"3262",2021-09-08,6725077
"3263",2021-09-09,6577620
"3264",2021-09-10,5856022
"3265",2021-09-11,3425261
"3266",2021-09-12,3650762
"3267",2021-09-13,6420897
"3268",2021-09-14,6906940
"3269",2021-09-15,7042052
"3270",2021-09-16,6917352
"3271",2021-09-17,5986814
"3272",2021-09-18,3792259
"3273",2021-09-19,3533355
"3274",2021-09-20,6657572
"3275",2021-09-21,6606264
"3276",2021-09-22,6928293
"3277",2021-09-23,6767815
"3278",2021-09-24,6271262
"3279",2021-09-25,3531339
"3280",2021-09-26,3951907
"3281",2021-09-27,7034123
"3282",2021-09-28,7327626
"3283",2021-09-29,7291583
"3284",2021-09-30,7262054
"3285",2021-10-01,6312326
"3286",2021-10-02,3803129
"3287",2021-10-03,3776660
"3288",2021-10-04,7187843
"3289",2021-10-05,7553993
"3290",2021-10-06,7360970
"3291",2021-10-07,7219541
"3292",2021-10-08,6207549
"3293",2021-10-09,3852111
"3294",2021-10-10,3737109
"3295",2021-10-11,6661778
"3296",2021-10-12,7035190
"3297",2021-10-13,7349185
"3298",2021-10-14,6747233
"3299",2021-10-15,6206258
"3300",2021-10-16,3716241
"3301",2021-10-17,4084000
"3302",2021-10-18,6868261
"3303",2021-10-19,7404978
"3304",2021-10-20,7398544
"3305",2021-10-21,7228933
"3306",2021-10-22,6246584
"3307",2021-10-23,4012981
"3308",2021-10-24,3860221
"3309",2021-10-25,7119822
"3310",2021-10-26,7843996
"3311",2021-10-27,8592707
"3312",2021-10-28,7270727
"3313",2021-10-29,6511064
"3314",2021-10-30,4035605
"3315",2021-10-31,4267965
"3316",2021-11-01,7073885
"3317",2021-11-02,7506975
"3318",2021-11-03,7724213
"3319",2021-11-04,7520567
"3320",2021-11-05,6546811
"3321",2021-11-06,4216862
"3322",2021-11-07,4584600
"3323",2021-11-08,8354757
"3324",2021-11-09,8133973
"3325",2021-11-10,8568295
"3326",2021-11-11,7713626
"3327",2021-11-12,6733608
"3328",2021-11-13,4296100
"3329",2021-11-14,4069008
"3330",2021-11-15,7151617
"3331",2021-11-16,7346797
"3332",2021-11-17,7494189
"3333",2021-11-18,7173269
"3334",2021-11-19,6403625
"3335",2021-11-20,3808758
"3336",2021-11-21,4509806
"3337",2021-11-22,6818337
"3338",2021-11-23,7095953
"3339",2021-11-24,6782306
"3340",2021-11-25,6640548
"3341",2021-11-26,5254597
"3342",2021-11-27,3799657
"3343",2021-11-28,3753778
"3344",2021-11-29,6861490
"3345",2021-11-30,7643301
"3346",2021-12-01,7227789
"3347",2021-12-02,6834356
"3348",2021-12-03,7133365
"3349",2021-12-04,3977339
"3350",2021-12-05,3687750
"3351",2021-12-06,6630171
"3352",2021-12-07,6435060
"3353",2021-12-08,6810660
"3354",2021-12-09,7314546
"3355",2021-12-10,6301068
"3356",2021-12-11,3902899
"3357",2021-12-12,3645620
"3358",2021-12-13,6161517
"3359",2021-12-14,6254832
"3360",2021-12-15,6237205
"3361",2021-12-16,5582446
"3362",2021-12-17,5613069
"3363",2021-12-18,3342053
"3364",2021-12-19,3539831
"3365",2021-12-20,5225916
"3366",2021-12-21,5235162
"3367",2021-12-22,4930593
"3368",2021-12-23,3956303
"3369",2021-12-24,3096954
"3370",2021-12-25,2130115
"3371",2021-12-26,2492582
"3372",2021-12-27,3401721
"3373",2021-12-28,3889995
"3374",2021-12-29,3886848
"3375",2021-12-30,3502281
"3376",2021-12-31,2533635
"3377",2022-01-01,2215328
"3378",2022-01-02,2664481
"3379",2022-01-03,4269488
"3380",2022-01-04,4944820
"3381",2022-01-05,5256623
"3382",2022-01-06,4980891
"3383",2022-01-07,4743079
"3384",2022-01-08,2761063
"3385",2022-01-09,2922214
"3386",2022-01-10,5296576
"3387",2022-01-11,6224452
"3388",2022-01-12,6131901
"3389",2022-01-13,5895423
"3390",2022-01-14,5294612
"3391",2022-01-15,3297857
"3392",2022-01-16,3115908
"3393",2022-01-17,5109566
"3394",2022-01-18,5866383
"3395",2022-01-19,6476786
"3396",2022-01-20,6300167
"3397",2022-01-21,5340676
"3398",2022-01-22,3455825
"3399",2022-01-23,3264936
"3400",2022-01-24,6460199
"3401",2022-01-25,6341205
"3402",2022-01-26,6157549
"3403",2022-01-27,6145297
"3404",2022-01-28,5600550
"3405",2022-01-29,3441944
"3406",2022-01-30,3405666
"3407",2022-01-31,5712325
"3408",2022-02-01,6312590
"3409",2022-02-02,6098647
"3410",2022-02-03,6046801
"3411",2022-02-04,5557646
"3412",2022-02-05,3282560
"3413",2022-02-06,3553500
"3414",2022-02-07,6357199
"3415",2022-02-08,7170791
"3416",2022-02-09,6875485
"3417",2022-02-10,6505238
"3418",2022-02-11,5550183
"3419",2022-02-12,3520283
"3420",2022-02-13,3189852
"3421",2022-02-14,6149469
"3422",2022-02-15,6369322
"3423",2022-02-16,6776628
"3424",2022-02-17,6405113
"3425",2022-02-18,5612137
"3426",2022-02-19,3236900
"3427",2022-02-20,3314823
"3428",2022-02-21,6154282
"3429",2022-02-22,6315153
"3430",2022-02-23,6740071
"3431",2022-02-24,5782294
"3432",2022-02-25,5319782
"3433",2022-02-26,2993037
"3434",2022-02-27,3354203
"3435",2022-02-28,5589889
"3436",2022-03-01,6370887
"3437",2022-03-02,6399330
"3438",2022-03-03,6344648
"3439",2022-03-04,5469594
"3440",2022-03-05,3524672
"3441",2022-03-06,3334626
"3442",2022-03-07,6603731
"3443",2022-03-08,6596496
"3444",2022-03-09,7025483
"3445",2022-03-10,6536177
"3446",2022-03-11,5951805
"3447",2022-03-12,3445727
"3448",2022-03-13,3619967
"3449",2022-03-14,6448970
"3450",2022-03-15,6776569
"3451",2022-03-16,6927948
"3452",2022-03-17,6951509
"3453",2022-03-18,5804027
"3454",2022-03-19,3810408
"3455",2022-03-20,3750045
"3456",2022-03-21,7005976
"3457",2022-03-22,6464964
"3458",2022-03-23,7130338
"3459",2022-03-24,6490122
"3460",2022-03-25,5954885
"3461",2022-03-26,3547395
"3462",2022-03-27,3971103
"3463",2022-03-28,6426771
"3464",2022-03-29,7298715
"3465",2022-03-30,7109986
"3466",2022-03-31,6943307
"3467",2022-04-01,5769549
"3468",2022-04-02,3798088
"3469",2022-04-03,3526457
"3470",2022-04-04,6641308
"3471",2022-04-05,6824870
"3472",2022-04-06,7563924
"3473",2022-04-07,6831918
"3474",2022-04-08,6044875
"3475",2022-04-09,3802473
"3476",2022-04-10,3735987
"3477",2022-04-11,6780458
"3478",2022-04-12,6449089
"3479",2022-04-13,6800173
"3480",2022-04-14,6383498
"3481",2022-04-15,4907576
"3482",2022-04-16,3978413
"3483",2022-04-17,3726562
"3484",2022-04-18,6449770
"3485",2022-04-19,7054050
"3486",2022-04-20,7736711
"3487",2022-04-21,7129360
"3488",2022-04-22,6902822
"3489",2022-04-23,4234858
"3490",2022-04-24,4467805
"3491",2022-04-25,7436016
"3492",2022-04-26,7690614
"3493",2022-04-27,7946267
"3494",2022-04-28,7386941
"3495",2022-04-29,6901019
"3496",2022-04-30,4187074
"3497",2022-05-01,4072323
"3498",2022-05-02,7190236
"3499",2022-05-03,7368667
"3500",2022-05-04,8406162
"3501",2022-05-05,7700618
"3502",2022-05-06,7331055
"3503",2022-05-07,4549234
"3504",2022-05-08,4559393
"3505",2022-05-09,7548718
"3506",2022-05-10,8067894
"3507",2022-05-11,7920747
"3508",2022-05-12,7769033
"3509",2022-05-13,6672437
"3510",2022-05-14,4129520
"3511",2022-05-15,3629217
"3512",2022-05-16,7011992
"3513",2022-05-17,7526746
"3514",2022-05-18,7489713
"3515",2022-05-19,7313191
"3516",2022-05-20,6420443
"3517",2022-05-21,3713771
"3518",2022-05-22,3908046
"3519",2022-05-23,7097587
"3520",2022-05-24,7434146
"3521",2022-05-25,7566829
"3522",2022-05-26,6602080
"3523",2022-05-27,6043432
"3524",2022-05-28,3850452
"3525",2022-05-29,3852993
"3526",2022-05-30,5971234
"3527",2022-05-31,6895870
"3528",2022-06-01,6753140
"3529",2022-06-02,6678086
"3530",2022-06-03,5773459
"3531",2022-06-04,4236242
"3532",2022-06-05,3770764
"3533",2022-06-06,6468805
"3534",2022-06-07,7279088
"3535",2022-06-08,7725674
"3536",2022-06-09,6940396
"3537",2022-06-10,6277749
"3538",2022-06-11,4110352
"3539",2022-06-12,3782786
"3540",2022-06-13,6915228
"3541",2022-06-14,7294442
"3542",2022-06-15,7099696
"3543",2022-06-16,6580281
"3544",2022-06-17,5958279
"3545",2022-06-18,3633547
"3546",2022-06-19,3549900
"3547",2022-06-20,6353819
"3548",2022-06-21,6803311
"3549",2022-06-22,6751399
"3550",2022-06-23,6965404
"3551",2022-06-24,6717522
"3552",2022-06-25,3669578
"3553",2022-06-26,3498304
"3554",2022-06-27,6315246
"3555",2022-06-28,6458610
"3556",2022-06-29,6510679
"3557",2022-06-30,6206977
"3558",2022-07-01,5230090
"3559",2022-07-02,3216640
"3560",2022-07-03,3512707
"3561",2022-07-04,5151481
"3562",2022-07-05,6146122
"3563",2022-07-06,6897422
"3564",2022-07-07,6266647
"3565",2022-07-08,5624310
"3566",2022-07-09,3467275
"3567",2022-07-10,3276198
"3568",2022-07-11,6149364
"3569",2022-07-12,6644443
"3570",2022-07-13,6543318
"3571",2022-07-14,6115625
"3572",2022-07-15,5695976
"3573",2022-07-16,3680144
"3574",2022-07-17,3475509
"3575",2022-07-18,6395392
"3576",2022-07-19,6398369
"3577",2022-07-20,6593234
"3578",2022-07-21,6309201
"3579",2022-07-22,5524259
"3580",2022-07-23,3397218
"3581",2022-07-24,3922654
"3582",2022-07-25,6384856
"3583",2022-07-26,6632522
"3584",2022-07-27,8319634
"3585",2022-07-28,7647731
"3586",2022-07-29,5985078
"3587",2022-07-30,3759010
"3588",2022-07-31,3839166
"3589",2022-08-01,6274357
"3590",2022-08-02,6392471
"3591",2022-08-03,6883929
"3592",2022-08-04,6152951
"3593",2022-08-05,5864789
"3594",2022-08-06,3699724
"3595",2022-08-07,3472827
"3596",2022-08-08,6252771
"3597",2022-08-09,6236265
"3598",2022-08-10,6203780
"3599",2022-08-11,6026363
"3600",2022-08-12,5724062
"3601",2022-08-13,3410062
"3602",2022-08-14,3519418
"3603",2022-08-15,5697989
"3604",2022-08-16,6460630
"3605",2022-08-17,6178844
"3606",2022-08-18,6214355
"3607",2022-08-19,5594597
"3608",2022-08-20,3864597
"3609",2022-08-21,3952987
"3610",2022-08-22,6632446
"3611",2022-08-23,7313790
"3612",2022-08-24,7258650
"3613",2022-08-25,6899805
"3614",2022-08-26,5777501
"3615",2022-08-27,3733405
"3616",2022-08-28,3563922
"3617",2022-08-29,6602717
"3618",2022-08-30,7200270
"3619",2022-08-31,7429529
"3620",2022-09-01,7285546
"3621",2022-09-02,6616591
"3622",2022-09-03,3640786
"3623",2022-09-04,3665810
"3624",2022-09-05,6922795
"3625",2022-09-06,7823380
"3626",2022-09-07,7205684
"3627",2022-09-08,7651698
"3628",2022-09-09,6117924
"3629",2022-09-10,3623662
"3630",2022-09-11,4148967
"3631",2022-09-12,6962723
"3632",2022-09-13,7959368
"3633",2022-09-14,8237106
"3634",2022-09-15,7434992
"3635",2022-09-16,6401515
"3636",2022-09-17,3879337
"3637",2022-09-18,3907015
"3638",2022-09-19,7346142
"3639",2022-09-20,7995544
"3640",2022-09-21,7399376
"3641",2022-09-22,7309032
"3642",2022-09-23,6496091
"3643",2022-09-24,3660809
"3644",2022-09-25,3851680
"3645",2022-09-26,7427415
"3646",2022-09-27,7550186
"3647",2022-09-28,7320504
"3648",2022-09-29,7375129
"3649",2022-09-30,6381111
"3650",2022-10-01,3644161
"3651",2022-10-02,3869228
"3652",2022-10-03,6811590
"3653",2022-10-04,7420001
"3654",2022-10-05,7184586
"3655",2022-10-06,7258344
"3656",2022-10-07,6438191
"3657",2022-10-08,4271959
"3658",2022-10-09,3910593
"3659",2022-10-10,6883576
"3660",2022-10-11,7575461
"3661",2022-10-12,7456783
"3662",2022-10-13,7206673
"3663",2022-10-14,6773823
"3664",2022-10-15,3957260
"3665",2022-10-16,3708581
"3666",2022-10-17,7671349
"3667",2022-10-18,7807646
"3668",2022-10-19,8611972
"3669",2022-10-20,7563823
"3670",2022-10-21,6446673
"3671",2022-10-22,3833194
"3672",2022-10-23,4135971
"3673",2022-10-24,7084553
"3674",2022-10-25,7517118
"3675",2022-10-26,7538087
"3676",2022-10-27,6987685
"3677",2022-10-28,6283125
"3678",2022-10-29,3437175
"3679",2022-10-30,3893559
"3680",2022-10-31,7011129
"3681",2022-11-01,7123090
"3682",2022-11-02,7395993
"3683",2022-11-03,7382958
"3684",2022-11-04,6470395
"3685",2022-11-05,4011781
"3686",2022-11-06,4017386
"3687",2022-11-07,7992545
"3688",2022-11-08,8065591
"3689",2022-11-09,7792697
"3690",2022-11-10,7723213
"3691",2022-11-11,6277793
"3692",2022-11-12,4254543
"3693",2022-11-13,3928935
"3694",2022-11-14,7419051
"3695",2022-11-15,8051072
"3696",2022-11-16,7710727
"3697",2022-11-17,7836164
"3698",2022-11-18,7284958
"3699",2022-11-19,3851285
"3700",2022-11-20,8084706
"3701",2022-11-21,7407810
"3702",2022-11-22,7404740
"3703",2022-11-23,7021538
"3704",2022-11-24,6279415
"3705",2022-11-25,5431850
"3706",2022-11-26,3688544
"3707",2022-11-27,3917233
"3708",2022-11-28,7127897
"3709",2022-11-29,7623359
"3710",2022-11-30,7079289
"3711",2022-12-01,7129661
"3712",2022-12-02,6184995
"3713",2022-12-03,3731001
"3714",2022-12-04,3894313
"3715",2022-12-05,6778357
"3716",2022-12-06,6670856
"3717",2022-12-07,6751317
"3718",2022-12-08,6245661
"3719",2022-12-09,5459294
"3720",2022-12-10,3272896
"3721",2022-12-11,3418290
"3722",2022-12-12,6056710
"3723",2022-12-13,6337076
"3724",2022-12-14,6073282
"3725",2022-12-15,5799764
"3726",2022-12-16,5442572
"3727",2022-12-17,3125759
"3728",2022-12-18,2996182
"3729",2022-12-19,5462295
"3730",2022-12-20,5317878
"3731",2022-12-21,5017759
"3732",2022-12-22,4498876
"3733",2022-12-23,3878022
"3734",2022-12-24,2534954
"3735",2022-12-25,2207659
"3736",2022-12-26,2990882
"3737",2022-12-27,3527160
"3738",2022-12-28,3583987
"3739",2022-12-29,3425864
"3740",2022-12-30,3137674
"3741",2022-12-31,2152355
"3742",2023-01-01,2231100
"3743",2023-01-02,3707827
"3744",2023-01-03,4798371
"3745",2023-01-04,5112933
"3746",2023-01-05,5101359
"3747",2023-01-06,4729832
"3748",2023-01-07,3399235
"3749",2023-01-08,3194450
"3750",2023-01-09,6582678
"3751",2023-01-10,8351740
"3752",2023-01-11,6277944
"3753",2023-01-12,6152382
"3754",2023-01-13,5495683
"3755",2023-01-14,3070473
"3756",2023-01-15,3205144
"3757",2023-01-16,5612070
"3758",2023-01-17,6996472
"3759",2023-01-18,7182498
"3760",2023-01-19,6541064
"3761",2023-01-20,5554123
"3762",2023-01-21,3088792
"3763",2023-01-22,3099421
"3764",2023-01-23,6117542
"3765",2023-01-24,6581583
"3766",2023-01-25,6362315
"3767",2023-01-26,6249593
"3768",2023-01-27,5543930
"3769",2023-01-28,3187971
"3770",2023-01-29,3356613
"3771",2023-01-30,6294602
"3772",2023-01-31,6996446
"3773",2023-02-01,6686487
"3774",2023-02-02,6992962
"3775",2023-02-03,5899434
"3776",2023-02-04,3428570
"3777",2023-02-05,3247597
"3778",2023-02-06,6434812
"3779",2023-02-07,6971817
"3780",2023-02-08,6966817
"3781",2023-02-09,6961104
"3782",2023-02-10,5779909
"3783",2023-02-11,3301303
"3784",2023-02-12,3407957
"3785",2023-02-13,6734449
"3786",2023-02-14,7220238
"3787",2023-02-15,7045415
"3788",2023-02-16,6829132
"3789",2023-02-17,6119714
"3790",2023-02-18,3342513
"3791",2023-02-19,3447604
"3792",2023-02-20,5996480
"3793",2023-02-21,6757586
"3794",2023-02-22,7140968
"3795",2023-02-23,7189049
"3796",2023-02-24,6277848
"3797",2023-02-25,3724547
"3798",2023-02-26,3758883
"3799",2023-02-27,7074147
"3800",2023-02-28,7539847
"3801",2023-03-01,7453543
"3802",2023-03-02,7338917
"3803",2023-03-03,6426520
"3804",2023-03-04,4130890
"3805",2023-03-05,3852282
"3806",2023-03-06,7419080
"3807",2023-03-07,7355639
"3808",2023-03-08,7075030
"3809",2023-03-09,7537911
"3810",2023-03-10,6728795
"3811",2023-03-11,3911586
"3812",2023-03-12,4042563
"3813",2023-03-13,7581257
"3814",2023-03-14,7430386
"3815",2023-03-15,7783859
"3816",2023-03-16,7606481
"3817",2023-03-17,6385636
"3818",2023-03-18,4026236
"3819",2023-03-19,3851159
"3820",2023-03-20,7574108
"3821",2023-03-21,7759614
"3822",2023-03-22,7771091
"3823",2023-03-23,7459747
"3824",2023-03-24,6691517
"3825",2023-03-25,4223800
"3826",2023-03-26,4325638
"3827",2023-03-27,7692924
"3828",2023-03-28,7839863
"3829",2023-03-29,7546975
"3830",2023-03-30,7197562
"3831",2023-03-31,6204960
"3832",2023-04-01,3935578
"3833",2023-04-02,3893419
"3834",2023-04-03,6940866
"3835",2023-04-04,7272909
"3836",2023-04-05,6841997
"3837",2023-04-06,6573272
"3838",2023-04-07,5112713
"3839",2023-04-08,3668574
"3840",2023-04-09,3543454
"3841",2023-04-10,5948378
"3842",2023-04-11,7357493
"3843",2023-04-12,7771615
"3844",2023-04-13,7104557
"3845",2023-04-14,6317085
"3846",2023-04-15,4087046
"3847",2023-04-16,3937635
"3848",2023-04-17,6861309
"3849",2023-04-18,7543153
"3850",2023-04-19,7844671
"3851",2023-04-20,7098012
"3852",2023-04-21,6108798
"3853",2023-04-22,4060298
"3854",2023-04-23,4371229
"3855",2023-04-24,7922606
"3856",2023-04-25,7916524
"3857",2023-04-26,8095008
"3858",2023-04-27,7571600
"3859",2023-04-28,6156788
"3860",2023-04-29,3665434
